tipo,nivel,CTA_PROG,SUBC_SUBP,CONCEPTO,SECCION,ENTIDAD,APORTE_NACIONAL,RECURSOS_PROPIOS,TOTAL
Inversión,total,Inversión,,,SECCIÓN:  2308,UNIDAD ADMINISTRATIVA ESPECIAL COMISIÓN DE REGULACIÓN DE COMUNICACIONES,,"17,726,519,146","17,726,519,146"
Inversión,partida,2301,,FACILITAR EL ACCESO Y USO DE LAS TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES (TIC) EN TODO EL TERRITORIO NACIONAL,SECCIÓN:  2308,UNIDAD ADMINISTRATIVA ESPECIAL COMISIÓN DE REGULACIÓN DE COMUNICACIONES,,"11,704,514,655","11,704,514,655"
Inversión,subpartida,,0400,INTERSUBSECTORIAL COMUNICACIONES,SECCIÓN:  2308,UNIDAD ADMINISTRATIVA ESPECIAL COMISIÓN DE REGULACIÓN DE COMUNICACIONES,,"11,704,514,655","11,704,514,655"
Inversión,partida,2399,,FORTALECIMIENTO DE LA GESTIÓN Y DIRECCIÓN DEL SECTOR COMUNICACIONES,SECCIÓN:  2308,UNIDAD ADMINISTRATIVA ESPECIAL COMISIÓN DE REGULACIÓN DE COMUNICACIONES,,"6,022,004,491","6,022,004,491"
Inversión,subpartida,,0400,INTERSUBSECTORIAL COMUNICACIONES,SECCIÓN:  2308,UNIDAD ADMINISTRATIVA ESPECIAL COMISIÓN DE REGULACIÓN DE COMUNICACIONES,,"6,022,004,491","6,022,004,491"
Total de Entidad,total,Total de Entidad,,,SECCIÓN:  2308,UNIDAD ADMINISTRATIVA ESPECIAL COMISIÓN DE REGULACIÓN DE COMUNICACIONES,,"52,193,340,000","52,193,340,000"
Funcionamiento,total,Funcionamiento,,,SECCIÓN:  2309,AGENCIA NACIONAL DEL ESPECTRO - ANE,,"20,197,057,368","20,197,057,368"
Inversión,total,Inversión,,,SECCIÓN:  2309,AGENCIA NACIONAL DEL ESPECTRO - ANE,,"27,103,942,632","27,103,942,632"
Inversión,partida,2301,,FACILITAR EL ACCESO Y USO DE LAS TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES (TIC) EN TODO EL TERRITORIO NACIONAL,SECCIÓN:  2309,AGENCIA NACIONAL DEL ESPECTRO - ANE,,"16,224,489,129","16,224,489,129"
Inversión,subpartida,,0400,INTERSUBSECTORIAL COMUNICACIONES,SECCIÓN:  2309,AGENCIA NACIONAL DEL ESPECTRO - ANE,,"16,224,489,129","16,224,489,129"
Inversión,partida,2399,,FORTALECIMIENTO DE LA GESTIÓN Y DIRECCIÓN DEL SECTOR COMUNICACIONES,SECCIÓN:  2309,AGENCIA NACIONAL DEL ESPECTRO - ANE,,"10,879,453,503","10,879,453,503"
Inversión,subpartida,,0400,INTERSUBSECTORIAL COMUNICACIONES,SECCIÓN:  2309,AGENCIA NACIONAL DEL ESPECTRO - ANE,,"10,879,453,503","10,879,453,503"
Total de Entidad,total,Total de Entidad,,,SECCIÓN:  2309,AGENCIA NACIONAL DEL ESPECTRO - ANE,,"47,301,000,000","47,301,000,000"
Funcionamiento,total,Funcionamiento,,,SECCIÓN:  2311,COMPUTADORES PARA EDUCAR (CPE),,"23,190,260,527","23,190,260,527"
Inversión,total,Inversión,,,SECCIÓN:  2311,COMPUTADORES PARA EDUCAR (CPE),,"156,723,731,473","156,723,731,473"
Inversión,partida,2301,,FACILITAR EL ACCESO Y USO DE LAS TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES (TIC) EN TODO EL TERRITORIO NACIONAL,SECCIÓN:  2311,COMPUTADORES PARA EDUCAR (CPE),,"156,723,731,473","156,723,731,473"
Inversión,subpartida,,0400,INTERSUBSECTORIAL COMUNICACIONES,SECCIÓN:  2311,COMPUTADORES PARA EDUCAR (CPE),,"156,723,731,473","156,723,731,473"
Total de Entidad,total,Total de Entidad,,,SECCIÓN:  2311,COMPUTADORES PARA EDUCAR (CPE),,"179,913,992,000","179,913,992,000"
Funcionamiento,total,Funcionamiento,,,SECCIÓN:  2312,CORPORACIÓN AGENCIA NACIONAL DE GOBIERNO DIGITAL - AND,,"4,607,104,918","4,607,104,918"
Inversión,total,Inversión,,,SECCIÓN:  2312,CORPORACIÓN AGENCIA NACIONAL DE GOBIERNO DIGITAL - AND,,"43,907,317,082","43,907,317,082"
Inversión,partida,2302,,"FOMENTO DEL DESARROLLO DE APLICACIONES, SOFTWARE Y CONTENIDOS PARA IMPULSAR LA APROPIACIÓN DE LAS TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES",SECCIÓN:  2312,CORPORACIÓN AGENCIA NACIONAL DE GOBIERNO DIGITAL - AND,,"43,907,317,082","43,907,317,082"
Inversión,subpartida,,0400,INTERSUBSECTORIAL COMUNICACIONES,SECCIÓN:  2312,CORPORACIÓN AGENCIA NACIONAL DE GOBIERNO DIGITAL - AND,,"43,907,317,082","43,907,317,082"
Total de Entidad,total,Total de Entidad,,,SECCIÓN:  2312,CORPORACIÓN AGENCIA NACIONAL DE GOBIERNO DIGITAL - AND,,"48,514,422,000","48,514,422,000"
Funcionamiento,total,Funcionamiento,,,SECCIÓN:  2401,MINISTERIO DE TRANSPORTE,"323,798,605,865",,"323,798,605,865"
Servicio de deuda,total,Servicio de deuda,,,SECCIÓN:  2401,MINISTERIO DE TRANSPORTE,"5,072,034,135",,"5,072,034,135"
Inversión,total,Inversión,,,SECCIÓN:  2401,MINISTERIO DE TRANSPORTE,"194,842,660,893",,"194,842,660,893"
Inversión,partida,2402,,INFRAESTRUCTURA RED VIAL REGIONAL,SECCIÓN:  2401,MINISTERIO DE TRANSPORTE,"44,865,000,000",,"44,865,000,000"
Inversión,subpartida,,0600,INTERSUBSECTORIAL TRANSPORTE,SECCIÓN:  2401,MINISTERIO DE TRANSPORTE,"44,865,000,000",,"44,865,000,000"
Inversión,partida,2406,,INFRAESTRUCTURA DE TRANSPORTE FLUVIAL,SECCIÓN:  2401,MINISTERIO DE TRANSPORTE,"1,170,000,000",,"1,170,000,000"
Inversión,subpartida,,0600,INTERSUBSECTORIAL TRANSPORTE,SECCIÓN:  2401,MINISTERIO DE TRANSPORTE,"1,170,000,000",,"1,170,000,000"
Inversión,partida,2407,,INFRAESTRUCTURA Y SERVICIOS DE LOGÍSTICA DE TRANSPORTE,SECCIÓN:  2401,MINISTERIO DE TRANSPORTE,"34,800,000,000",,"34,800,000,000"
Inversión,subpartida,,0600,INTERSUBSECTORIAL TRANSPORTE,SECCIÓN:  2401,MINISTERIO DE TRANSPORTE,"34,800,000,000",,"34,800,000,000"
Inversión,partida,2410,,REGULACIÓN Y SUPERVISIÓN DE INFRAESTRUCTURA Y SERVICIOS DE TRANSPORTE,SECCIÓN:  2401,MINISTERIO DE TRANSPORTE,"90,667,660,893",,"90,667,660,893"
Inversión,subpartida,,0600,INTERSUBSECTORIAL TRANSPORTE,SECCIÓN:  2401,MINISTERIO DE TRANSPORTE,"90,667,660,893",,"90,667,660,893"
Inversión,partida,2499,,FORTALECIMIENTO DE LA GESTIÓN Y DIRECCIÓN DEL SECTOR TRANSPORTE,SECCIÓN:  2401,MINISTERIO DE TRANSPORTE,"23,340,000,000",,"23,340,000,000"
Inversión,subpartida,,0600,INTERSUBSECTORIAL TRANSPORTE,SECCIÓN:  2401,MINISTERIO DE TRANSPORTE,"23,340,000,000",,"23,340,000,000"
Total de Entidad,total,Total de Entidad,,,SECCIÓN:  2401,MINISTERIO DE TRANSPORTE,"523,713,300,893",,"523,713,300,893"
Funcionamiento,total,Funcionamiento,,,SECCIÓN:  2402,INSTITUTO NACIONAL DE VÍAS,"223,776,900,000",,"223,776,900,000"
Inversión,total,Inversión,,,SECCIÓN:  2402,INSTITUTO NACIONAL DE VÍAS,"3,023,098,502,972","951,367,000,000","3,974,465,502,972"
Inversión,partida,2401,,INFRAESTRUCTURA RED VIAL PRIMARIA,SECCIÓN:  2402,INSTITUTO NACIONAL DE VÍAS,"1,708,005,590,078","713,290,448,783","2,421,296,038,861"
Inversión,subpartida,,0600,INTERSUBSECTORIAL TRANSPORTE,SECCIÓN:  2402,INSTITUTO NACIONAL DE VÍAS,"1,708,005,590,078","713,290,448,783","2,421,296,038,861"
Inversión,partida,2402,,INFRAESTRUCTURA RED VIAL REGIONAL,SECCIÓN:  2402,INSTITUTO NACIONAL DE VÍAS,"1,170,333,823,717","59,224,601,512","1,229,558,425,229"
Inversión,subpartida,,0600,INTERSUBSECTORIAL TRANSPORTE,SECCIÓN:  2402,INSTITUTO NACIONAL DE VÍAS,"1,170,333,823,717","59,224,601,512","1,229,558,425,229"
Inversión,partida,2404,,INFRAESTRUCTURA DE TRANSPORTE FÉRREO,SECCIÓN:  2402,INSTITUTO NACIONAL DE VÍAS,"14,359,089,177",,"14,359,089,177"
Inversión,subpartida,,0600,INTERSUBSECTORIAL TRANSPORTE,SECCIÓN:  2402,INSTITUTO NACIONAL DE VÍAS,"14,359,089,177",,"14,359,089,177"
Inversión,partida,2405,,INFRAESTRUCTURA DE TRANSPORTE MARÍTIMO,SECCIÓN:  2402,INSTITUTO NACIONAL DE VÍAS,,"70,000,000,000","70,000,000,000"
Inversión,subpartida,,0600,INTERSUBSECTORIAL TRANSPORTE,SECCIÓN:  2402,INSTITUTO NACIONAL DE VÍAS,,"70,000,000,000","70,000,000,000"
Inversión,partida,2406,,INFRAESTRUCTURA DE TRANSPORTE FLUVIAL,SECCIÓN:  2402,INSTITUTO NACIONAL DE VÍAS,"100,700,000,000",,"100,700,000,000"
Inversión,subpartida,,0600,INTERSUBSECTORIAL TRANSPORTE,SECCIÓN:  2402,INSTITUTO NACIONAL DE VÍAS,"100,700,000,000",,"100,700,000,000"
Inversión,partida,2409,,SEGURIDAD DE TRANSPORTE,SECCIÓN:  2402,INSTITUTO NACIONAL DE VÍAS,"10,000,000,000","83,308,064,489","93,308,064,489"
Inversión,subpartida,,0600,INTERSUBSECTORIAL TRANSPORTE,SECCIÓN:  2402,INSTITUTO NACIONAL DE VÍAS,"10,000,000,000","83,308,064,489","93,308,064,489"
Inversión,partida,2410,,REGULACIÓN Y SUPERVISIÓN DE INFRAESTRUCTURA Y SERVICIOS DE TRANSPORTE,SECCIÓN:  2402,INSTITUTO NACIONAL DE VÍAS,"1,200,000,000","1,870,375,743","3,070,375,743"
Inversión,subpartida,,0600,INTERSUBSECTORIAL TRANSPORTE,SECCIÓN:  2402,INSTITUTO NACIONAL DE VÍAS,"1,200,000,000","1,870,375,743","3,070,375,743"
Inversión,partida,2499,,FORTALECIMIENTO DE LA GESTIÓN Y DIRECCIÓN DEL SECTOR TRANSPORTE,SECCIÓN:  2402,INSTITUTO NACIONAL DE VÍAS,"18,500,000,000","23,673,509,473","42,173,509,473"
Inversión,subpartida,,0600,INTERSUBSECTORIAL TRANSPORTE,SECCIÓN:  2402,INSTITUTO NACIONAL DE VÍAS,"18,500,000,000","23,673,509,473","42,173,509,473"
Total de Entidad,total,Total de Entidad,,,SECCIÓN:  2402,INSTITUTO NACIONAL DE VÍAS,"3,246,875,402,972","951,367,000,000","4,198,242,402,972"
Funcionamiento,total,Funcionamiento,,,SECCIÓN:  2412,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONÁUTICA CIVIL,,"805,690,344,000","805,690,344,000"
Inversión,total,Inversión,,,SECCIÓN:  2412,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONÁUTICA CIVIL,,"1,752,182,313,328","1,752,182,313,328"
Inversión,partida,2403,,INFRAESTRUCTURA Y SERVICIOS DE TRANSPORTE AÉREO,SECCIÓN:  2412,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONÁUTICA CIVIL,,"1,622,837,451,055","1,622,837,451,055"
Inversión,subpartida,,0600,INTERSUBSECTORIAL TRANSPORTE,SECCIÓN:  2412,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONÁUTICA CIVIL,,"1,622,837,451,055","1,622,837,451,055"
Inversión,partida,2409,,SEGURIDAD DE TRANSPORTE,SECCIÓN:  2412,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONÁUTICA CIVIL,,"41,774,862,273","41,774,862,273"
Inversión,subpartida,,0600,INTERSUBSECTORIAL TRANSPORTE,SECCIÓN:  2412,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONÁUTICA CIVIL,,"41,774,862,273","41,774,862,273"
Inversión,partida,2499,,FORTALECIMIENTO DE LA GESTIÓN Y DIRECCIÓN DEL SECTOR TRANSPORTE,SECCIÓN:  2412,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONÁUTICA CIVIL,,"87,570,000,000","87,570,000,000"
Inversión,subpartida,,0600,INTERSUBSECTORIAL TRANSPORTE,SECCIÓN:  2412,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONÁUTICA CIVIL,,"87,570,000,000","87,570,000,000"
Total de Entidad,total,Total de Entidad,,,SECCIÓN:  2412,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONÁUTICA CIVIL,,"2,557,872,657,328","2,557,872,657,328"
Funcionamiento,total,Funcionamiento,,,SECCIÓN:  2413,AGENCIA NACIONAL DE INFRAESTRUCTURA,"10,647,256,000","119,191,849,092","129,839,105,092"
Servicio de deuda,total,Servicio de deuda,,,SECCIÓN:  2413,AGENCIA NACIONAL DE INFRAESTRUCTURA,"1,539,512,571,000",,"1,539,512,571,000"
Inversión,total,Inversión,,,SECCIÓN:  2413,AGENCIA NACIONAL DE INFRAESTRUCTURA,"7,320,175,388,722","153,689,150,908","7,473,864,539,630"
Inversión,partida,2401,,INFRAESTRUCTURA RED VIAL PRIMARIA,SECCIÓN:  2413,AGENCIA NACIONAL DE INFRAESTRUCTURA,"7,196,009,720,182",,"7,196,009,720,182"
Inversión,subpartida,,0600,INTERSUBSECTORIAL TRANSPORTE,SECCIÓN:  2413,AGENCIA NACIONAL DE INFRAESTRUCTURA,"7,196,009,720,182",,"7,196,009,720,182"
Inversión,partida,2403,,INFRAESTRUCTURA Y SERVICIOS DE TRANSPORTE AÉREO,SECCIÓN:  2413,AGENCIA NACIONAL DE INFRAESTRUCTURA,"3,200,000,000",,"3,200,000,000"
Inversión,subpartida,,0600,INTERSUBSECTORIAL TRANSPORTE,SECCIÓN:  2413,AGENCIA NACIONAL DE INFRAESTRUCTURA,"3,200,000,000",,"3,200,000,000"
Inversión,partida,2404,,INFRAESTRUCTURA DE TRANSPORTE FÉRREO,SECCIÓN:  2413,AGENCIA NACIONAL DE INFRAESTRUCTURA,"6,000,000,000","128,057,209,397","134,057,209,397"
Inversión,subpartida,,0600,INTERSUBSECTORIAL TRANSPORTE,SECCIÓN:  2413,AGENCIA NACIONAL DE INFRAESTRUCTURA,"6,000,000,000","128,057,209,397","134,057,209,397"
Inversión,partida,2405,,INFRAESTRUCTURA DE TRANSPORTE MARÍTIMO,SECCIÓN:  2413,AGENCIA NACIONAL DE INFRAESTRUCTURA,"2,805,000,000",,"2,805,000,000"
Inversión,subpartida,,0600,INTERSUBSECTORIAL TRANSPORTE,SECCIÓN:  2413,AGENCIA NACIONAL DE INFRAESTRUCTURA,"2,805,000,000",,"2,805,000,000"
Inversión,partida,2406,,INFRAESTRUCTURA DE TRANSPORTE FLUVIAL,SECCIÓN:  2413,AGENCIA NACIONAL DE INFRAESTRUCTURA,"94,660,668,540",,"94,660,668,540"
Inversión,subpartida,,0600,INTERSUBSECTORIAL TRANSPORTE,SECCIÓN:  2413,AGENCIA NACIONAL DE INFRAESTRUCTURA,"94,660,668,540",,"94,660,668,540"
Inversión,partida,2499,,FORTALECIMIENTO DE LA GESTIÓN Y DIRECCIÓN DEL SECTOR TRANSPORTE,SECCIÓN:  2413,AGENCIA NACIONAL DE INFRAESTRUCTURA,"17,500,000,000","25,631,941,511","43,131,941,511"
Inversión,subpartida,,0600,INTERSUBSECTORIAL TRANSPORTE,SECCIÓN:  2413,AGENCIA NACIONAL DE INFRAESTRUCTURA,"17,500,000,000","25,631,941,511","43,131,941,511"
Total de Entidad,total,Total de Entidad,,,SECCIÓN:  2413,AGENCIA NACIONAL DE INFRAESTRUCTURA,"8,870,335,215,722","272,881,000,000","9,143,216,215,722"
Funcionamiento,total,Funcionamiento,,,SECCIÓN:  2414,UNIDAD DE PLANEACIÓN DEL SECTOR DE INFRAESTRUCTURA DE TRANSPORTE,"17,097,628,000",,"17,097,628,000"
Inversión,total,Inversión,,,SECCIÓN:  2414,UNIDAD DE PLANEACIÓN DEL SECTOR DE INFRAESTRUCTURA DE TRANSPORTE,"17,612,900,123",,"17,612,900,123"
Inversión,partida,2410,,REGULACIÓN Y SUPERVISIÓN DE INFRAESTRUCTURA Y SERVICIOS DE TRANSPORTE,SECCIÓN:  2414,UNIDAD DE PLANEACIÓN DEL SECTOR DE INFRAESTRUCTURA DE TRANSPORTE,"14,512,900,123",,"14,512,900,123"
Inversión,subpartida,,0600,INTERSUBSECTORIAL TRANSPORTE,SECCIÓN:  2414,UNIDAD DE PLANEACIÓN DEL SECTOR DE INFRAESTRUCTURA DE TRANSPORTE,"14,512,900,123",,"14,512,900,123"
Inversión,partida,2499,,FORTALECIMIENTO DE LA GESTIÓN Y DIRECCIÓN DEL SECTOR TRANSPORTE,SECCIÓN:  2414,UNIDAD DE PLANEACIÓN DEL SECTOR DE INFRAESTRUCTURA DE TRANSPORTE,"3,100,000,000",,"3,100,000,000"
Inversión,subpartida,,0600,INTERSUBSECTORIAL TRANSPORTE,SECCIÓN:  2414,UNIDAD DE PLANEACIÓN DEL SECTOR DE INFRAESTRUCTURA DE TRANSPORTE,"3,100,000,000",,"3,100,000,000"
Total de Entidad,total,Total de Entidad,,,SECCIÓN:  2414,UNIDAD DE PLANEACIÓN DEL SECTOR DE INFRAESTRUCTURA DE TRANSPORTE,"34,710,528,123",,"34,710,528,123"
Funcionamiento,total,Funcionamiento,,,SECCIÓN:  2415,COMISIÓN DE REGULACIÓN DE INFRAESTRUCTURA Y TRANSPORTE,"1,330,936,000",,"1,330,936,000"
Total de Entidad,total,Total de Entidad,,,SECCIÓN:  2415,COMISIÓN DE REGULACIÓN DE INFRAESTRUCTURA Y TRANSPORTE,"1,330,936,000",,"1,330,936,000"
Funcionamiento,total,Funcionamiento,,,SECCIÓN:  2416,AGENCIA NACIONAL DE SEGURIDAD VIAL,,"26,774,065,000","26,774,065,000"
Inversión,total,Inversión,,,SECCIÓN:  2416,AGENCIA NACIONAL DE SEGURIDAD VIAL,,"168,269,000,000","168,269,000,000"
Inversión,partida,2409,,SEGURIDAD DE TRANSPORTE,SECCIÓN:  2416,AGENCIA NACIONAL DE SEGURIDAD VIAL,,"156,314,789,646","156,314,789,646"
Inversión,subpartida,,0600,INTERSUBSECTORIAL TRANSPORTE,SECCIÓN:  2416,AGENCIA NACIONAL DE SEGURIDAD VIAL,,"156,314,789,646","156,314,789,646"
Inversión,partida,2499,,FORTALECIMIENTO DE LA GESTIÓN Y DIRECCIÓN DEL SECTOR TRANSPORTE,SECCIÓN:  2416,AGENCIA NACIONAL DE SEGURIDAD VIAL,,"11,954,210,354","11,954,210,354"
Inversión,subpartida,,0600,INTERSUBSECTORIAL TRANSPORTE,SECCIÓN:  2416,AGENCIA NACIONAL DE SEGURIDAD VIAL,,"11,954,210,354","11,954,210,354"
Total de Entidad,total,Total de Entidad,,,SECCIÓN:  2416,AGENCIA NACIONAL DE SEGURIDAD VIAL,,"195,043,065,000","195,043,065,000"
Funcionamiento,total,Funcionamiento,,,SECCIÓN:  2417,SUPERINTENDENCIA DE PUERTOS Y TRANSPORTE,,"57,558,857,000","57,558,857,000"
Inversión,total,Inversión,,,SECCIÓN:  2417,SUPERINTENDENCIA DE PUERTOS Y TRANSPORTE,,"21,457,922,478","21,457,922,478"
Inversión,partida,2410,,REGULACIÓN Y SUPERVISIÓN DE INFRAESTRUCTURA Y SERVICIOS DE TRANSPORTE,SECCIÓN:  2417,SUPERINTENDENCIA DE PUERTOS Y TRANSPORTE,,"9,909,757,581","9,909,757,581"
Inversión,subpartida,,0600,INTERSUBSECTORIAL TRANSPORTE,SECCIÓN:  2417,SUPERINTENDENCIA DE PUERTOS Y TRANSPORTE,,"9,909,757,581","9,909,757,581"
Inversión,partida,2499,,FORTALECIMIENTO DE LA GESTIÓN Y DIRECCIÓN DEL SECTOR TRANSPORTE,SECCIÓN:  2417,SUPERINTENDENCIA DE PUERTOS Y TRANSPORTE,,"11,548,164,897","11,548,164,897"
Inversión,subpartida,,0600,INTERSUBSECTORIAL TRANSPORTE,SECCIÓN:  2417,SUPERINTENDENCIA DE PUERTOS Y TRANSPORTE,,"11,548,164,897","11,548,164,897"
Total de Entidad,total,Total de Entidad,,,SECCIÓN:  2417,SUPERINTENDENCIA DE PUERTOS Y TRANSPORTE,,"79,016,779,478","79,016,779,478"
Funcionamiento,total,Funcionamiento,,,SECCIÓN:  2501,PROCURADURÍA GENERAL DE LA NACIÓN,"1,235,228,000,000",,"1,235,228,000,000"
Inversión,total,Inversión,,,SECCIÓN:  2501,PROCURADURÍA GENERAL DE LA NACIÓN,"137,314,716,530",,"137,314,716,530"
Inversión,partida,2502,,"PROMOCIÓN, PROTECCIÓN Y DEFENSA DE LOS DERECHOS HUMANOS Y EL DERECHO INTERNACIONAL HUMANITARIO",SECCIÓN:  2501,PROCURADURÍA GENERAL DE LA NACIÓN,"200,000,000",,"200,000,000"
Inversión,subpartida,,1000,INTERSUBSECTORIAL GOBIERNO,SECCIÓN:  2501,PROCURADURÍA GENERAL DE LA NACIÓN,"200,000,000",,"200,000,000"
Inversión,partida,2599,,FORTALECIMIENTO DE LA GESTIÓN Y DIRECCIÓN DEL SECTOR ORGANISMOS DE CONTROL,SECCIÓN:  2501,PROCURADURÍA GENERAL DE LA NACIÓN,"137,114,716,530",,"137,114,716,530"
Inversión,subpartida,,1000,INTERSUBSECTORIAL GOBIERNO,SECCIÓN:  2501,PROCURADURÍA GENERAL DE LA NACIÓN,"137,114,716,530",,"137,114,716,530"
Total de Entidad,total,Total de Entidad,,,SECCIÓN:  2501,PROCURADURÍA GENERAL DE LA NACIÓN,"1,372,542,716,530",,"1,372,542,716,530"
Funcionamiento,total,Funcionamiento,,,SECCIÓN:  2502,DEFENSORÍA DEL PUEBLO,"1,110,889,000,000",,"1,110,889,000,000"
Inversión,total,Inversión,,,SECCIÓN:  2502,DEFENSORÍA DEL PUEBLO,"162,901,505,415",,"162,901,505,415"
Inversión,partida,2502,,"PROMOCIÓN, PROTECCIÓN Y DEFENSA DE LOS DERECHOS HUMANOS Y EL DERECHO INTERNACIONAL HUMANITARIO",SECCIÓN:  2502,DEFENSORÍA DEL PUEBLO,"74,817,639,567",,"74,817,639,567"
Inversión,subpartida,,1000,INTERSUBSECTORIAL GOBIERNO,SECCIÓN:  2502,DEFENSORÍA DEL PUEBLO,"74,817,639,567",,"74,817,639,567"
Inversión,partida,2599,,FORTALECIMIENTO DE LA GESTIÓN Y DIRECCIÓN DEL SECTOR ORGANISMOS DE CONTROL,SECCIÓN:  2502,DEFENSORÍA DEL PUEBLO,"88,083,865,848",,"88,083,865,848"
Inversión,subpartida,,1000,INTERSUBSECTORIAL GOBIERNO,SECCIÓN:  2502,DEFENSORÍA DEL PUEBLO,"88,083,865,848",,"88,083,865,848"
Total de Entidad,total,Total de Entidad,,,SECCIÓN:  2502,DEFENSORÍA DEL PUEBLO,"1,273,790,505,415",,"1,273,790,505,415"
Funcionamiento,total,Funcionamiento,,,SECCIÓN:  2601,CONTRALORÍA GENERAL DE LA REPÚBLICA,"1,224,929,000,000",,"1,224,929,000,000"
Inversión,total,Inversión,,,SECCIÓN:  2601,CONTRALORÍA GENERAL DE LA REPÚBLICA,"238,842,438,700",,"238,842,438,700"
Inversión,partida,2501,,FORTALECIMIENTO DEL CONTROL Y LA VIGILANCIA DE LA GESTIÓN FISCAL Y RESARCIMIENTO AL DAÑO DEL PATRIMONIO PÚBLICO,SECCIÓN:  2601,CONTRALORÍA GENERAL DE LA REPÚBLICA,"61,243,334,135",,"61,243,334,135"
Inversión,subpartida,,1000,INTERSUBSECTORIAL GOBIERNO,SECCIÓN:  2601,CONTRALORÍA GENERAL DE LA REPÚBLICA,"61,243,334,135",,"61,243,334,135"
Inversión,partida,2599,,FORTALECIMIENTO DE LA GESTIÓN Y DIRECCIÓN DEL SECTOR ORGANISMOS DE CONTROL,SECCIÓN:  2601,CONTRALORÍA GENERAL DE LA REPÚBLICA,"177,599,104,565",,"177,599,104,565"
Inversión,subpartida,,1000,INTERSUBSECTORIAL GOBIERNO,SECCIÓN:  2601,CONTRALORÍA GENERAL DE LA REPÚBLICA,"177,599,104,565",,"177,599,104,565"
Total de Entidad,total,Total de Entidad,,,SECCIÓN:  2601,CONTRALORÍA GENERAL DE LA REPÚBLICA,"1,463,771,438,700",,"1,463,771,438,700"
Funcionamiento,total,Funcionamiento,,,SECCIÓN:  2602,FONDO DE BIENESTAR SOCIAL DE LA CONTRALORÍA GENERAL DE LA REPÚBLICA,"108,426,000,000","17,750,000,000","126,176,000,000"
Total de Entidad,total,Total de Entidad,,,SECCIÓN:  2602,FONDO DE BIENESTAR SOCIAL DE LA CONTRALORÍA GENERAL DE LA REPÚBLICA,"108,426,000,000","17,750,000,000","126,176,000,000"
Funcionamiento,total,Funcionamiento,,,SECCIÓN:  2701,RAMA JUDICIAL,"8,048,691,500,000",,"8,048,691,500,000"
Servicio de deuda,total,Servicio de deuda,,,SECCIÓN:  2701,RAMA JUDICIAL,"17,695,578,136",,"17,695,578,136"
Inversión,total,Inversión,,,SECCIÓN:  2701,RAMA JUDICIAL,"905,643,367,971",,"905,643,367,971"
Inversión,partida,2701,,MEJORAMIENTO DE LAS COMPETENCIAS DE LA ADMINISTRACION DE JUSTICIA,SECCIÓN:  2701,RAMA JUDICIAL,"905,643,367,971",,"905,643,367,971"
Inversión,subpartida,,0800,INTERSUBSECTORIAL JUSTICIA,SECCIÓN:  2701,RAMA JUDICIAL,"905,643,367,971",,"905,643,367,971"
Total de Entidad,total,Total de Entidad,,,SECCIÓN:  2701,RAMA JUDICIAL,"8,972,030,446,107",,"8,972,030,446,107"
Funcionamiento,total,Funcionamiento,,,SECCIÓN:  2801,REGISTRADURÍA NACIONAL DEL ESTADO CIVIL,"1,176,118,322,433",,"1,176,118,322,433"
Inversión,total,Inversión,,,SECCIÓN:  2801,REGISTRADURÍA NACIONAL DEL ESTADO CIVIL,"174,199,572,685",,"174,199,572,685"
Inversión,partida,2802,,IDENTIFICACIÓN Y REGISTRO DEL ESTADO CIVIL DE LA POBLACIÓN,SECCIÓN:  2801,REGISTRADURÍA NACIONAL DEL ESTADO CIVIL,"154,424,117,350",,"154,424,117,350"
Inversión,subpartida,,1000,INTERSUBSECTORIAL GOBIERNO,SECCIÓN:  2801,REGISTRADURÍA NACIONAL DEL ESTADO CIVIL,"154,424,117,350",,"154,424,117,350"
Inversión,partida,2899,,FORTALECIMIENTO DE LA GESTIÓN Y DIRECCIÓN DEL SECTOR REGISTRADURÍA,SECCIÓN:  2801,REGISTRADURÍA NACIONAL DEL ESTADO CIVIL,"19,775,455,335",,"19,775,455,335"
Inversión,subpartida,,1000,INTERSUBSECTORIAL GOBIERNO,SECCIÓN:  2801,REGISTRADURÍA NACIONAL DEL ESTADO CIVIL,"19,775,455,335",,"19,775,455,335"
Total de Entidad,total,Total de Entidad,,,SECCIÓN:  2801,REGISTRADURÍA NACIONAL DEL ESTADO CIVIL,"1,350,317,895,118",,"1,350,317,895,118"
Funcionamiento,total,Funcionamiento,,,SECCIÓN:  2802,FONDO ROTATORIO DE LA REGISTRADURÍA,,"80,764,416,835","80,764,416,835"
